filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/129_benign.png,82.7364,90.5527,87.7396,90.5527
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/308_benign.png,42.5178,59.6666,56.4663,59.6666
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/71_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/286_benign.png,91.9877,95.8267,73.4636,95.8267
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/53_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/219_benign.png,19.7476,32.9820,28.0251,32.9820
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/13_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/116_benign.png,0.0000,0.0000,-2.4132,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/64_malignant.png,43.0714,60.2096,47.2953,60.2096
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/227_benign.png,70.6869,82.8264,77.8479,82.8264
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/138_benign.png,62.2762,76.7533,75.8643,76.7533
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/96_malignant.png,78.8563,88.1784,53.0982,88.1784
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/264_benign.png,89.3413,94.3706,77.8613,94.3706
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/244_benign.png,83.4885,91.0014,86.9720,91.0014
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/214_benign.png,89.1765,94.2786,83.6771,94.2786
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/356_benign.png,83.2640,90.8678,65.0213,90.8678
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/220_benign.png,79.3440,88.4825,82.3208,88.4825
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/20_benign.png,88.6666,93.9929,85.7476,93.9929
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/38_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/140_malignant.png,38.1796,55.2609,34.4308,55.2609
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/290_benign.png,90.7606,95.1565,71.7831,95.1565
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/129_malignant.png,84.2840,91.4719,34.6157,91.4719
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/30_malignant.png,68.3219,81.1801,39.5866,81.1801
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/431_benign.png,82.7024,90.5324,87.3422,90.5324
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/65_benign.png,90.6369,95.0885,87.0175,95.0885
